Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,31 - 53
Team 18,Player #6,1,97,112,90,94,74,109,79,107,93,50,55,C+,28,30.531,0
Team 18,Player #7,2,86,97,94,74,81,100,84,122,99,50,67,C+,28,26.1285,0
Team 18,Player #8,3,114,90,90,85,84,84,92,105,106,50,63,C+,28,27.685,0
Team 18,Player #9,4,81,97,90,88,90,97,89,80,90,50,58,C+,28,25.959,0
Team 18,Player #10,5,86,79,87,112,120,99,101,85,93,64,57,C+,28,27.439,0
Team 18,Player #11,1,100,90,92,74,79,93,89,102,90,50,55,C+,28,28.664,0
Team 18,Player #12,2,119,105,111,81,74,87,81,104,74,50,69,C+,28,27.9445,0
Team 18,Player #13,3,85,101,99,93,85,86,88,98,81,55,50,C+,28,26.225,0
Team 18,Player #14,4,101,79,101,105,88,91,101,81,104,50,50,C+,28,26.897,0
Team 18,Player #15,5,84,92,118,105,106,87,92,100,107,56,73,C+,28,28.293,0
Team #19,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,12 - 72
Team 19,Player #1,1,47,57,43,46,48,51,47,59,57,50,54,C,28,21.185,0
Team 19,Player #2,2,55,46,43,43,51,46,57,63,53,50,54,C,28,19.5865,0
Team 19,Player #3,3,72,55,57,46,47,53,43,53,64,54,59,C,28,21.355,0
Team 19,Player #4,4,46,47,68,56,50,55,43,54,54,50,50,C,28,19.189,0
Team 19,Player #5,5,55,47,57,46,64,54,58,43,50,53,54,C,28,21.054,0
Team 19,Player #6,1,58,59,48,51,48,43,65,65,54,50,55,C,28,21.609,0
Team 19,Player #7,2,59,53,52,47,47,51,52,66,53,50,54,C,28,20.0735,0
Team 19,Player #8,3,53,52,50,43,47,47,55,53,58,56,66,C,28,19.355,0
Team 19,Player #9,4,46,50,58,53,50,57,54,43,49,50,61,C,28,19.324,0
Team 19,Player #10,5,55,43,46,55,53,56,48,47,55,50,63,C,28,20.847,0
Team 19,Player #11,1,55,46,56,43,46,46,57,71,55,50,55,C,28,21.164,0
Team 19,Player #12,2,58,48,61,43,50,53,58,49,50,50,50,C,28,19.8295,0
Team 19,Player #13,3,43,57,53,48,55,50,50,53,56,54,62,C,28,19.875,0
Team 19,Player #14,4,43,46,56,46,50,55,52,47,58,54,61,C,28,18.894,0
Team 19,Player #15,5,54,46,62,52,65,47,49,48,55,50,54,C,28,20.999,0
Team #20,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,70 - 14
Team 20,Player #1,1,88,92,69,75,88,80,87,103,94,55,57,B,28,27.68,0
Team 20,Player #2,2,106,101,92,69,69,83,110,115,87,57,62,B,28,27.1515,0
Team 20,Player #3,3,88,87,91,85,89,94,86,76,90,56,77,B,28,25.085,0
Team 20,Player #4,4,92,93,124,92,75,80,75,82,95,50,57,B,28,26.015,0
Team 20,Player #5,5,81,81,102,87,92,80,97,73,94,50,55,B,28,26.454,0
Team 20,Player #6,1,107,109,89,74,69,86,97,109,102,56,50,B,28,30.271,0
Team 20,Player #7,2,102,93,80,80,80,74,114,100,89,50,76,B,28,26.6715,0
Team 20,Player #8,3,69,94,92,98,89,97,69,85,74,56,69,B,28,25.615,0
Team 20,Player #9,4,85,100,96,98,76,76,92,76,103,56,57,B,28,26.606,0
Team 20,Player #10,5,87,94,87,86,113,75,99,75,83,56,61,B,28,28.001,0
Team 20,Player #11,1,104,103,69,69,82,76,98,105,82,57,55,B,28,29.118,0
Team 20,Player #12,2,100,98,105,80,74,81,74,114,79,63,55,B,28,26.1595,0
Team 20,Player #13,3,85,92,95,80,86,94,98,90,92,55,63,B,28,25.725,0
Team 20,Player #14,4,87,96,86,92,86,87,82,74,106,58,57,B,28,26.129,0
Team 20,Player #15,5,79,81,87,102,105,102,91,80,86,69,50,B,28,26.693,0
Team #21,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,57 - 27
Team 21,Player #1,1,84,92,86,80,77,87,86,94,83,50,68,C,28,27.638,0
Team 21,Player #2,2,77,77,89,77,82,82,77,88,89,53,59,C,28,23.5085,0
Team 21,Player #3,3,90,86,103,90,84,77,77,91,83,57,55,C,28,25.225,0
Team 21,Player #4,4,83,86,97,82,86,88,84,77,77,50,50,C,28,24.912,0
Team 21,Player #5,5,84,84,91,87,87,85,81,84,97,63,50,C,28,26.572,0
Team 21,Player #6,1,93,98,77,80,81,81,90,94,88,59,57,C,28,28.37,0
Team 21,Player #7,2,101,85,81,77,84,92,84,89,84,50,61,C,28,26.2975,0
Team 21,Player #8,3,95,91,82,77,81,88,88,77,90,50,58,C,28,25.505,0
Team 21,Player #9,4,87,93,99,85,81,85,83,82,89,50,53,C,28,25.737,0
Team 21,Player #10,5,90,84,91,95,92,84,88,90,92,53,64,C,28,27.505,0
Team 21,Player #11,1,85,94,77,81,89,89,88,97,91,56,58,C,28,28.056,0
Team 21,Player #12,2,88,81,86,82,77,77,82,85,81,54,59,C,28,24.5975,0
Team 21,Player #13,3,80,85,89,77,86,84,90,86,96,55,55,C,28,24.755,0
Team 21,Player #14,4,84,82,88,84,87,81,86,90,81,50,53,C,28,24.718,0
Team 21,Player #15,5,89,88,93,86,98,89,77,81,99,50,53,C,28,27.329,0
Team #22,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,43 - 41
Team 22,Player #1,1,86,83,70,70,74,80,74,81,75,58,58,C,28,26.206,0
Team 22,Player #2,2,78,73,70,80,75,81,75,79,89,50,59,C,28,23.4375,0
Team 22,Player #3,3,94,87,80,74,78,83,74,77,73,54,53,C,28,24.965,0
Team 22,Player #4,4,85,77,102,83,77,86,82,77,82,55,60,C,28,24.802,0
Team 22,Player #5,5,82,80,88,80,78,73,70,77,79,54,50,C,28,25.654,0
Team 22,Player #6,1,78,94,77,74,74,79,80,95,78,50,58,C,28,27.587,0
Team 22,Player #7,2,81,89,70,74,74,87,81,91,70,54,62,C,28,24.6595,0
Team 22,Player #8,3,86,76,86,70,74,81,78,83,87,50,50,C,28,24.365,0
Team 22,Player #9,4,78,79,79,87,82,75,79,79,77,55,55,C,28,23.841,0
Team 22,Player #10,5,80,73,96,74,83,74,74,70,82,54,59,C,28,25.554,0
Team 22,Player #11,1,78,90,70,76,74,82,91,88,91,54,57,C,28,27.182,0
Team 22,Player #12,2,91,94,70,70,70,84,76,101,74,50,54,C,28,25.2125,0
Team 22,Player #13,3,79,75,89,70,78,70,84,70,81,58,62,C,28,23.495,0
Team 22,Player #14,4,84,83,96,82,76,74,76,70,78,50,55,C,28,24.344,0
Team 22,Player #15,5,81,73,70,83,85,79,79,70,73,54,59,C,28,25.494,0
Team #23,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,38 - 46
Team 23,Player #1,1,79,67,61,69,61,61,75,97,66,50,76,B,28,25.048,0
Team 23,Player #2,2,94,82,77,76,66,73,67,91,72,60,50,B,28,24.8945,0
Team 23,Player #3,3,72,72,83,78,61,82,87,68,96,68,56,B,28,22.925,0
Team 23,Player #4,4,74,72,96,75,72,84,81,61,81,63,57,B,28,23.323,0
Team 23,Player #5,5,91,68,71,66,97,97,86,61,94,50,56,B,28,27.064,0
Team 23,Player #6,1,85,102,76,68,61,85,72,111,80,75,57,B,28,28.776,0
Team 23,Player #7,2,91,68,66,75,67,73,73,105,66,55,56,B,28,24.7075,0
Team 23,Player #8,3,73,78,74,72,68,67,67,67,82,57,55,B,28,22.945,0
Team 23,Player #9,4,68,67,86,81,78,75,74,67,79,61,57,B,28,22.602,0
Team 23,Player #10,5,66,74,61,73,84,80,74,73,87,54,69,B,28,24.533,0
Team 23,Player #11,1,92,112,66,68,61,78,85,100,78,67,69,B,28,29.835,0
Team 23,Player #12,2,85,100,72,66,76,75,87,79,73,50,71,B,28,25.6495,0
Team 23,Player #13,3,75,89,84,67,79,76,61,67,86,50,55,B,28,24.275,0
Team 23,Player #14,4,68,82,83,68,67,73,75,80,72,64,62,B,28,23.699,0
Team 23,Player #15,5,75,61,74,80,83,88,78,72,88,55,63,B,28,24.984,0
Team #24,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,27 - 57
Team 24,Player #1,1,87,54,49,49,55,58,56,66,66,50,75,B,28,25.217,0
Team 24,Player #2,2,61,64,67,49,54,75,67,66,67,54,55,B,28,20.9695,0
Team 24,Player #3,3,63,85,60,49,66,61,52,49,66,50,73,B,28,22.705,0
Team 24,Player #4,4,66,67,79,54,65,61,74,55,56,50,63,B,28,21.504,0
Team 24,Player #5,5,66,61,49,72,71,56,60,55,66,50,55,B,28,22.572,0
Team 24,Player #6,1,82,74,59,49,62,67,66,92,53,64,61,B,28,25.113,0
Team 24,Player #7,2,61,71,77,49,57,66,54,75,74,59,73,B,28,21.7135,0
Team 24,Player #8,3,67,75,64,60,62,55,77,49,59,57,50,B,28,21.935,0
Team 24,Player #9,4,77,75,80,59,60,60,70,56,79,54,63,B,28,22.71,0
Team 24,Player #10,5,55,54,69,55,68,61,55,49,61,55,64,B,28,21.162,0
Team 24,Player #11,1,69,61,68,49,63,55,61,87,67,55,57,B,28,23.374,0
Team 24,Player #12,2,70,75,63,65,54,86,75,75,75,55,50,B,28,22.6835,0
Team 24,Player #13,3,68,75,61,69,61,53,74,62,61,50,68,B,28,22.085,0
Team 24,Player #14,4,73,62,74,60,60,68,75,56,67,50,50,B,28,22.246,0
Team 24,Player #15,5,49,49,69,61,76,66,73,49,75,55,50,B,28,20.998,0
Team #25,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,62 - 22
Team 25,Player #1,1,117,90,85,72,72,90,88,113,78,50,69,B+,28,31.078,0
Team 25,Player #2,2,97,108,84,92,86,102,96,105,83,55,64,B+,28,27.6025,0
Team 25,Player #3,3,83,97,89,78,77,83,88,82,105,63,68,B+,28,25.895,0
Team 25,Player #4,4,100,86,114,103,93,76,85,72,100,50,63,B+,28,26.959,0
Team 25,Player #5,5,83,72,89,100,108,107,97,85,96,61,61,B+,28,27.213,0
Team 25,Player #6,1,101,109,77,72,84,91,72,115,81,64,65,B+,28,29.977,0
Team 25,Player #7,2,105,84,99,72,78,91,85,99,90,57,70,B+,28,26.8365,0
Team 25,Player #8,3,106,89,95,83,77,85,97,113,96,55,63,B+,28,27.235,0
Team 25,Player #9,4,84,85,99,84,82,84,86,72,102,50,55,B+,28,25.017,0
Team 25,Player #10,5,90,91,102,90,107,85,84,85,87,64,59,B+,28,27.796,0
Team 25,Player #11,1,103,107,79,72,87,89,84,112,84,68,68,B+,28,29.806,0
Team 25,Player #12,2,108,96,82,79,79,104,91,120,93,56,57,B+,28,27.6775,0
Team 25,Player #13,3,96,96,95,97,84,110,78,96,91,62,62,B+,28,26.285,0
Team 25,Player #14,4,84,86,85,88,78,91,89,84,90,50,61,B+,28,24.996,0
Team 25,Player #15,5,91,78,89,82,101,98,94,82,114,56,76,B+,28,27.934,0
Team #26,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,22 - 62
Team 26,Player #1,1,62,80,57,43,49,58,68,86,47,54,56,C,28,24.651,0
Team 26,Player #2,2,73,71,66,63,58,54,62,56,60,50,56,C,28,21.789,0
Team 26,Player #3,3,62,75,53,54,61,64,73,49,56,55,50,C,28,21.95,0
Team 26,Player #4,4,53,68,83,66,61,68,50,56,43,54,64,C,28,21.636,0
Team 26,Player #5,5,60,68,84,54,61,61,60,57,67,57,63,C,28,23.136,0
Team 26,Player #6,1,80,64,49,43,60,58,71,88,50,56,78,C,28,24.724,0
Team 26,Player #7,2,71,54,69,50,54,48,47,67,56,57,67,C,28,21.301,0
Team 26,Player #8,3,77,60,56,49,59,49,67,43,60,57,55,C,28,21.88,0
Team 26,Player #9,4,57,48,55,82,56,49,65,63,64,50,50,C,28,20.547,0
Team 26,Player #10,5,57,49,72,77,55,48,77,43,59,55,57,C,28,21.76,0
Team 26,Player #11,1,75,67,62,43,56,43,65,74,47,50,65,C,28,23.689,0
Team 26,Player #12,2,81,77,57,43,43,78,58,69,63,55,50,C,28,22.777,0
Team 26,Player #13,3,49,73,79,49,60,61,68,48,79,50,71,C,28,22.09,0
Team 26,Player #14,4,63,49,60,66,64,55,62,54,56,50,61,C,28,20.989,0
Team 26,Player #15,5,60,49,80,68,69,43,57,49,62,61,50,C,28,22.119,0
Team #27,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,62 - 22
Team 27,Player #1,1,91,93,79,67,72,86,89,116,77,50,85,C+,28,27.708,0
Team 27,Player #2,2,72,100,86,67,85,87,67,74,77,62,71,C+,28,25.513,0
Team 27,Player #3,3,84,80,85,84,80,86,99,100,84,50,50,C+,28,24.58,0
Team 27,Player #4,4,73,79,88,85,99,74,77,83,103,58,65,C+,28,24.2,0
Team 27,Player #5,5,88,77,105,74,81,81,89,67,97,61,50,C+,28,26.767,0
Team 27,Player #6,1,93,100,86,74,72,86,85,92,79,64,73,C+,28,28.368,0
Team 27,Player #7,2,84,84,80,72,79,67,75,106,74,56,57,C+,28,23.921,0
Team 27,Player #8,3,73,67,93,78,67,73,72,73,83,50,55,C+,28,22.69,0
Team 27,Player #9,4,85,110,90,82,79,81,85,79,95,57,55,C+,28,27.105,0
Team 27,Player #10,5,73,106,98,92,92,74,88,73,87,50,50,C+,28,29.064,0
Team 27,Player #11,1,114,99,72,67,67,73,93,82,79,54,56,C+,28,29.764,0
Team 27,Player #12,2,96,107,77,67,79,86,86,107,90,57,50,C+,28,26.898,0
Team 27,Player #13,3,79,98,90,81,76,75,86,72,72,50,56,C+,28,25.32,0
Team 27,Player #14,4,78,84,95,83,99,67,88,74,78,57,72,C+,28,24.501,0
Team 27,Player #15,5,82,73,85,94,94,87,85,80,93,50,63,C+,28,26.251,0
Team #28,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,20 - 64
Team 28,Player #1,1,73,53,49,49,44,59,58,70,57,50,55,C,28,23.177,0
Team 28,Player #2,2,60,83,64,50,56,63,56,61,54,57,64,C,28,22.506,0
Team 28,Player #3,3,65,50,77,67,44,61,60,50,65,68,50,C,28,20.74,0
Team 28,Player #4,4,64,63,73,68,61,60,60,62,64,56,59,C,28,21.05,0
Team 28,Player #5,5,57,50,56,61,70,61,69,50,62,56,68,C,28,21.33,0
Team 28,Player #6,1,48,71,50,49,57,56,57,70,62,56,56,C,28,22.993,0
Team 28,Player #7,2,55,59,56,50,50,55,61,82,78,50,54,C,28,20.243,0
Team 28,Player #8,3,81,64,51,63,50,56,67,63,50,50,64,C,28,22.1,0
Team 28,Player #9,4,61,53,66,67,61,58,60,58,69,50,56,C,28,20.651,0
Team 28,Player #10,5,61,44,72,60,81,49,63,44,58,56,58,C,28,21.907,0
Team 28,Player #11,1,77,49,64,44,57,59,53,57,56,50,62,C,28,23.62,0
Team 28,Player #12,2,68,79,62,44,50,77,61,87,59,64,64,C,28,22.508,0
Team 28,Player #13,3,44,88,62,44,69,70,50,62,56,56,56,C,28,22.93,0
Team 28,Player #14,4,66,59,55,64,79,49,57,51,72,50,56,C,28,21.04,0
Team 28,Player #15,5,62,71,69,71,58,55,57,51,64,50,73,C,28,22.954,0
Team #29,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,24 - 60
Team 29,Player #1,1,80,73,56,45,62,55,61,93,71,60,56,B+,28,24.643,0
Team 29,Player #2,2,75,78,75,51,51,68,59,79,65,68,63,B+,28,22.328,0
Team 29,Player #3,3,76,61,70,63,66,60,56,69,80,50,54,B+,28,22.24,0
Team 29,Player #4,4,56,61,73,75,64,76,65,57,68,73,59,B+,28,21.066,0
Team 29,Player #5,5,66,61,75,55,70,61,68,52,80,61,57,B+,28,22.753,0
Team 29,Player #6,1,77,75,62,45,45,65,55,78,77,55,62,B+,28,24.148,0
Team 29,Player #7,2,71,61,57,52,49,79,60,77,67,50,54,B+,28,21.661,0
Team 29,Player #8,3,65,73,69,68,63,64,51,60,63,56,60,B+,28,21.68,0
Team 29,Player #9,4,45,54,65,65,63,65,58,63,67,59,50,B+,28,19.994,0
Team 29,Player #10,5,54,53,67,66,78,54,45,51,63,60,67,B+,28,20.965,0
Team 29,Player #11,1,71,84,51,45,55,62,56,98,64,57,55,B+,28,25.139,0
Team 29,Player #12,2,62,78,59,45,59,58,56,74,55,55,63,B+,28,22.033,0
Team 29,Player #13,3,70,67,60,54,70,54,64,60,69,50,50,B+,28,21.31,0
Team 29,Player #14,4,63,73,74,88,64,51,69,59,55,60,75,B+,28,22.134,0
Team 29,Player #15,5,56,52,58,66,85,58,68,61,62,50,64,B+,28,21.53,0
Team #30,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,44 - 40
Team 30,Player #1,1,72,88,62,57,71,63,76,86,66,60,67,C,28,25.924,0
Team 30,Player #2,2,84,73,69,63,68,80,79,86,75,50,68,C,28,23.723,0
Team 30,Player #3,3,94,100,81,70,74,57,57,76,80,63,55,C,28,24.95,0
Team 30,Player #4,4,62,79,90,76,80,76,72,57,75,55,56,C,28,23.415,0
Team 30,Player #5,5,84,68,84,80,80,64,67,75,63,50,56,C,28,25.417,0
Team 30,Player #6,1,69,91,68,62,63,63,68,99,79,56,78,C,28,26.6,0
Team 30,Player #7,2,90,74,64,62,57,63,89,81,61,50,57,C,28,24,0
Team 30,Player #8,3,72,76,67,69,76,75,82,81,81,54,64,C,28,22.91,0
Team 30,Player #9,4,74,76,80,85,73,61,69,74,100,62,62,C,28,23.22,0
Team 30,Player #10,5,70,61,68,64,75,73,90,68,80,50,59,C,28,23.752,0
Team 30,Player #11,1,69,90,63,57,69,72,63,92,70,56,61,C,28,26.319,0
Team 30,Player #12,2,75,69,69,57,64,68,82,80,75,57,62,C,28,22.485,0
Team 30,Player #13,3,80,69,75,69,57,74,90,86,81,50,50,C,28,23.32,0
Team 30,Player #14,4,77,71,78,90,77,77,83,78,101,55,56,C,28,23.72,0
Team 30,Player #15,5,81,57,93,83,86,83,80,68,87,54,50,C,28,25.775,0
Team #31,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,51 - 33
Team 31,Player #1,1,97,87,75,61,75,77,75,99,70,60,66,B,28,27.638,0
Team 31,Player #2,2,93,94,77,66,66,83,72,82,78,50,68,B,28,24.788,0
Team 31,Player #3,3,78,92,78,82,61,71,78,92,73,60,54,B,28,24.55,0
Team 31,Player #4,4,78,65,96,82,90,77,85,74,92,59,55,B,28,24.003,0
Team 31,Player #5,5,79,66,88,82,105,84,75,67,106,50,50,B,28,25.867,0
Team 31,Player #6,1,79,86,75,61,73,89,92,99,76,58,63,B,28,26.55,0
Team 31,Player #7,2,94,85,76,66,66,78,67,92,65,50,63,B,28,24.662,0
Team 31,Player #8,3,75,91,90,61,66,70,74,74,77,63,62,B,28,24.22,0
Team 31,Player #9,4,75,78,86,84,82,76,88,74,75,54,56,B,28,23.66,0
Team 31,Player #10,5,78,81,87,81,98,82,80,71,93,50,54,B,28,25.919,0
Team 31,Player #11,1,86,84,68,66,61,82,90,99,76,65,55,B,28,26.357,0
Team 31,Player #12,2,100,80,76,61,66,85,83,90,72,50,67,B,28,25.567,0
Team 31,Player #13,3,69,79,91,76,76,66,74,75,97,72,66,B,28,23.45,0
Team 31,Player #14,4,61,70,93,81,69,89,79,67,87,50,55,B,28,22.87,0
Team 31,Player #15,5,71,70,72,76,98,71,70,69,82,54,50,B,28,24.164,0
