Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,15 - 69
Team 18,Player #6,1,90,101,85,86,74,97,74,99,93,50,55,C+,26,29.025,0
Team 18,Player #7,2,86,91,87,74,81,87,84,107,94,50,63,C+,26,25.3985,0
Team 18,Player #8,3,101,90,84,80,79,84,92,100,106,50,50,C+,26,26.525,0
Team 18,Player #9,4,81,85,90,80,85,91,84,74,90,50,58,C+,26,24.822,0
Team 18,Player #10,5,74,79,81,106,109,87,91,85,93,56,57,C+,26,26.461,0
Team 18,Player #11,1,94,90,92,74,79,80,84,90,85,50,55,C+,26,27.777,0
Team 18,Player #12,2,112,101,101,81,74,81,74,94,74,50,57,C+,26,27.2135,0
Team 18,Player #13,3,80,92,99,88,85,80,88,88,81,55,50,C+,26,25.465,0
Team 18,Player #14,4,101,79,94,99,88,91,94,81,97,50,50,C+,26,26.954,0
Team 18,Player #15,5,84,87,111,99,99,80,92,87,100,50,67,C+,26,27.601,0
Team #19,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,13 - 71
Team 19,Player #1,1,47,50,43,46,48,51,47,54,53,50,54,C,26,20.165,0
Team 19,Player #2,2,51,46,43,43,43,46,57,59,53,50,54,C,26,19.0385,0
Team 19,Player #3,3,72,55,53,46,47,50,43,47,55,54,59,C,26,21.135,0
Team 19,Player #4,4,43,43,59,51,50,52,43,54,47,50,50,C,26,18.515,0
Team 19,Player #5,5,52,43,53,46,61,54,53,43,50,53,54,C,26,20.549,0
Team 19,Player #6,1,58,56,48,48,43,43,61,56,46,50,50,C,26,21.198,0
Team 19,Player #7,2,53,53,52,47,47,51,52,61,53,50,54,C,26,19.3585,0
Team 19,Player #8,3,50,52,50,43,43,47,52,49,55,56,58,C,26,19.115,0
Team 19,Player #9,4,46,47,54,53,47,57,54,43,46,50,61,C,26,18.909,0
Team 19,Player #10,5,55,43,46,55,53,51,43,47,55,50,57,C,26,20.752,0
Team 19,Player #11,1,55,43,56,43,46,46,53,64,50,50,50,C,26,20.984,0
Team 19,Player #12,2,58,48,55,43,50,48,58,46,50,50,50,C,26,19.7355,0
Team 19,Player #13,3,43,54,50,48,50,50,46,53,53,50,62,C,26,19.425,0
Team 19,Player #14,4,43,46,52,46,50,55,49,43,55,54,56,C,26,18.754,0
Team 19,Player #15,5,54,46,57,52,61,47,49,48,55,50,54,C,26,20.883,0
Team #20,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,71 - 13
Team 20,Player #1,1,88,86,69,75,83,80,80,98,87,50,57,B,26,26.939,0
Team 20,Player #2,2,100,94,87,69,69,83,101,108,81,57,62,B,26,26.2595,0
Team 20,Player #3,3,88,82,91,85,89,94,80,76,82,50,70,B,26,24.945,0
Team 20,Player #4,4,84,93,114,92,75,80,75,82,95,50,57,B,26,25.885,0
Team 20,Player #5,5,76,74,102,81,92,80,90,73,88,50,55,B,26,25.651,0
Team 20,Player #6,1,101,101,89,69,69,80,91,103,94,50,50,B,26,28.911,0
Team 20,Player #7,2,95,93,80,80,75,74,108,93,89,50,76,B,26,25.7245,0
Team 20,Player #8,3,69,94,87,98,84,97,69,80,69,56,63,B,26,25.415,0
Team 20,Player #9,4,85,88,90,91,69,76,87,76,96,56,57,B,26,25.047,0
Team 20,Player #10,5,83,94,87,74,106,75,92,69,83,56,54,B,26,27.658,0
Team 20,Player #11,1,104,103,69,69,82,76,91,93,82,57,55,B,26,28.894,0
Team 20,Player #12,2,94,94,99,75,74,81,74,103,79,63,55,B,26,25.3325,0
Team 20,Player #13,3,80,85,87,74,81,88,98,82,86,55,50,B,26,24.635,0
Team 20,Player #14,4,80,89,81,86,82,81,76,74,94,50,57,B,26,25.014,0
Team 20,Player #15,5,73,81,81,91,93,94,91,75,80,61,50,B,26,26.178,0
Team #21,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,68 - 16
Team 21,Player #1,1,84,89,86,80,77,87,86,88,80,50,64,C,26,27.314,0
Team 21,Player #2,2,77,77,85,77,82,82,77,83,89,53,59,C,26,23.5795,0
Team 21,Player #3,3,86,86,95,86,84,77,77,86,83,57,55,C,26,24.905,0
Team 21,Player #4,4,80,86,92,77,83,84,84,77,77,50,50,C,26,25.013,0
Team 21,Player #5,5,84,84,91,87,84,80,77,84,90,58,50,C,26,26.661,0
Team 21,Player #6,1,88,94,77,80,81,81,90,94,85,54,57,C,26,28,0
Team 21,Player #7,2,97,85,81,77,84,92,80,89,84,50,61,C,26,25.9475,0
Team 21,Player #8,3,91,86,82,77,81,84,88,77,84,50,53,C,26,25.255,0
Team 21,Player #9,4,87,93,96,85,77,85,83,82,89,50,53,C,26,25.949,0
Team 21,Player #10,5,90,84,88,88,88,84,85,90,92,50,60,C,26,27.588,0
Team 21,Player #11,1,85,94,77,81,89,89,85,97,86,56,58,C,26,28.162,0
Team 21,Player #12,2,85,81,82,77,77,77,77,85,81,54,59,C,26,24.3035,0
Team 21,Player #13,3,80,81,85,77,86,84,90,86,92,55,55,C,26,24.525,0
Team 21,Player #14,4,84,82,88,81,81,81,86,86,81,50,53,C,26,24.883,0
Team 21,Player #15,5,89,85,93,82,94,89,77,81,99,50,53,C,26,27.514,0
Team #22,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,48 - 36
Team 22,Player #1,1,82,83,70,70,70,76,74,81,75,58,58,C,26,25.744,0
Team 22,Player #2,2,74,73,70,76,70,75,75,73,79,50,59,C,26,22.6935,0
Team 22,Player #3,3,85,87,80,70,78,83,74,77,73,54,53,C,26,24.225,0
Team 22,Player #4,4,79,74,93,78,74,78,82,77,78,55,55,C,26,23.88,0
Team 22,Player #5,5,82,80,84,77,73,73,70,77,74,54,50,C,26,25.453,0
Team 22,Player #6,1,74,89,77,74,74,79,80,87,78,50,58,C,26,26.825,0
Team 22,Player #7,2,77,86,70,74,74,84,78,86,70,54,56,C,26,24.2115,0
Team 22,Player #8,3,86,76,74,70,74,78,74,78,84,50,50,C,26,24.095,0
Team 22,Player #9,4,78,79,79,87,78,75,79,79,73,55,50,C,26,23.757,0
Team 22,Player #10,5,76,73,91,70,79,74,74,70,77,54,59,C,26,24.864,0
Team 22,Player #11,1,78,82,70,76,74,82,83,81,86,54,57,C,26,25.93,0
Team 22,Player #12,2,79,94,70,70,70,84,73,98,74,50,54,C,26,25.1495,0
Team 22,Player #13,3,79,75,80,70,78,70,80,70,81,58,62,C,26,23.365,0
Team 22,Player #14,4,79,73,85,77,76,74,76,70,78,50,55,C,26,23.641,0
Team 22,Player #15,5,70,70,70,79,81,79,75,70,73,54,54,C,26,24.03,0
Team #23,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,37 - 47
Team 23,Player #1,1,73,61,61,69,61,61,69,85,66,50,68,B,26,24.052,0
Team 23,Player #2,2,88,82,67,76,66,73,67,85,67,55,50,B,26,24.1085,0
Team 23,Player #3,3,66,72,79,72,61,72,81,68,96,63,50,B,26,22.665,0
Team 23,Player #4,4,67,67,84,75,72,78,73,61,76,63,57,B,26,22.283,0
Team 23,Player #5,5,78,68,71,66,90,82,81,61,83,50,56,B,26,25.121,0
Team 23,Player #6,1,78,88,71,61,61,85,72,105,75,69,50,B,26,26.74,0
Team 23,Player #7,2,78,61,66,75,67,67,68,93,66,55,56,B,26,23.0295,0
Team 23,Player #8,3,73,73,68,66,61,61,67,67,69,50,55,B,26,22.065,0
Team 23,Player #9,4,68,67,80,73,74,75,74,67,73,61,57,B,26,22.324,0
Team 23,Player #10,5,66,74,61,67,84,80,74,73,81,54,57,B,26,24.407,0
Team 23,Player #11,1,85,101,66,68,61,66,80,87,72,61,69,B,26,27.967,0
Team 23,Player #12,2,85,92,72,61,68,68,78,73,73,50,66,B,26,24.4325,0
Team 23,Player #13,3,69,79,79,67,72,76,61,67,80,50,55,B,26,23.095,0
Team 23,Player #14,4,68,82,76,61,67,67,75,75,72,64,56,B,26,23.435,0
Team 23,Player #15,5,68,61,74,73,83,77,78,61,83,55,63,B,26,23.863,0
Team #24,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,20 - 64
Team 24,Player #1,1,74,54,49,49,55,53,56,61,66,50,69,B,26,23.572,0
Team 24,Player #2,2,61,64,61,49,54,68,55,61,60,54,55,B,26,20.7715,0
Team 24,Player #3,3,63,81,54,49,61,61,52,49,60,50,73,B,26,22.385,0
Team 24,Player #4,4,54,61,76,54,65,55,68,55,56,50,57,B,26,21.046,0
Team 24,Player #5,5,66,61,49,66,60,49,60,55,60,50,55,B,26,22.521,0
Team 24,Player #6,1,76,74,59,49,62,67,66,81,53,56,61,B,26,24.359,0
Team 24,Player #7,2,54,66,62,49,57,66,49,65,74,59,68,B,26,21.1185,0
Team 24,Player #8,3,61,68,55,60,62,55,64,49,59,57,50,B,26,21.265,0
Team 24,Player #9,4,67,75,80,54,54,55,70,56,73,54,63,B,26,22.574,0
Team 24,Player #10,5,55,54,65,49,68,61,55,49,61,50,64,B,26,21.333,0
Team 24,Player #11,1,65,56,68,49,56,55,55,75,56,55,57,B,26,22.673,0
Team 24,Player #12,2,70,68,63,60,54,75,62,67,69,50,50,B,26,21.8245,0
Team 24,Player #13,3,68,67,55,63,61,49,66,57,54,50,68,B,26,21.275,0
Team 24,Player #14,4,66,56,68,60,54,68,68,56,60,50,50,B,26,21.557,0
Team 24,Player #15,5,49,49,63,55,76,66,68,49,75,55,50,B,26,21.09,0
Team #25,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,63 - 21
Team 25,Player #1,1,105,83,85,72,72,90,88,107,78,50,69,B+,26,29.434,0
Team 25,Player #2,2,90,104,77,79,86,97,89,99,79,55,64,B+,26,26.8205,0
Team 25,Player #3,3,83,89,84,72,77,83,76,82,98,57,68,B+,26,24.795,0
Team 25,Player #4,4,93,81,101,96,93,76,79,72,95,50,56,B+,26,25.896,0
Team 25,Player #5,5,76,72,83,95,103,102,85,79,90,61,61,B+,26,25.908,0
Team 25,Player #6,1,95,97,77,72,78,87,72,107,81,58,60,B+,26,28.223,0
Team 25,Player #7,2,99,78,92,72,78,91,79,94,85,57,70,B+,26,26.0045,0
Team 25,Player #8,3,99,89,88,83,77,85,86,101,84,50,63,B+,26,26.115,0
Team 25,Player #9,4,78,85,90,84,82,79,86,72,96,50,55,B+,26,24.795,0
Team 25,Player #10,5,84,79,96,83,95,80,77,85,87,64,59,B+,26,26.522,0
Team 25,Player #11,1,99,107,79,72,87,89,77,106,77,68,61,B+,26,29.596,0
Team 25,Player #12,2,101,90,78,79,79,90,81,115,93,56,50,B+,26,26.5945,0
Team 25,Player #13,3,83,90,89,90,78,104,78,89,91,57,62,B+,26,25.365,0
Team 25,Player #14,4,84,86,79,83,78,83,89,84,90,50,61,B+,26,24.786,0
Team 25,Player #15,5,84,72,83,77,88,98,84,76,106,56,70,B+,26,26.559,0
Team #26,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,33 - 51
Team 26,Player #1,1,62,74,57,43,43,58,68,74,47,54,56,C,26,23.673,0
Team 26,Player #2,2,69,64,61,57,58,54,56,49,60,50,56,C,26,21.159,0
Team 26,Player #3,3,62,75,48,48,61,64,73,49,56,55,50,C,26,21.84,0
Team 26,Player #4,4,53,61,76,60,55,68,50,49,43,54,57,C,26,20.658,0
Team 26,Player #5,5,54,61,79,48,55,54,55,57,60,57,56,C,26,21.905,0
Team 26,Player #6,1,72,56,43,43,55,58,71,84,50,56,69,C,26,23.555,0
Team 26,Player #7,2,66,54,56,50,49,48,47,55,50,57,67,C,26,20.506,0
Team 26,Player #8,3,66,60,50,43,59,49,55,43,60,50,55,C,26,20.54,0
Team 26,Player #9,4,50,43,48,74,49,49,65,63,54,50,50,C,26,19.483,0
Team 26,Player #10,5,57,43,63,77,55,48,70,43,59,55,57,C,26,21.575,0
Team 26,Player #11,1,68,67,62,43,49,43,65,68,47,50,59,C,26,22.66,0
Team 26,Player #12,2,75,70,57,43,43,67,53,69,63,55,50,C,26,21.946,0
Team 26,Player #13,3,43,61,74,49,53,55,61,48,73,50,64,C,26,20.58,0
Team 26,Player #14,4,56,43,54,62,58,48,55,54,56,50,54,C,26,19.964,0
Team 26,Player #15,5,55,49,80,62,63,43,57,49,62,61,50,C,26,21.369,0
Team #27,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,51 - 33
Team 27,Player #1,1,85,87,74,67,72,80,89,110,72,50,77,C+,26,26.676,0
Team 27,Player #2,2,67,100,79,67,80,80,67,67,73,62,65,C+,26,25.272,0
Team 27,Player #3,3,78,73,85,79,80,79,93,93,78,50,50,C+,26,23.67,0
Team 27,Player #4,4,73,79,78,80,84,74,67,83,99,58,65,C+,26,23.705,0
Team 27,Player #5,5,81,77,99,74,81,74,83,67,91,61,50,C+,26,25.673,0
Team 27,Player #6,1,93,86,79,74,72,86,85,80,73,64,73,C+,26,27.174,0
Team 27,Player #7,2,84,73,80,72,79,67,75,101,74,50,57,C+,26,23.866,0
Team 27,Player #8,3,67,67,88,78,67,67,72,73,83,50,55,C+,26,21.98,0
Team 27,Player #9,4,79,98,90,74,79,75,78,73,88,57,55,C+,26,25.573,0
Team 27,Player #10,5,73,100,91,84,85,74,82,73,87,50,50,C+,26,28.008,0
Team 27,Player #11,1,103,93,67,67,67,67,86,82,73,54,56,C+,26,28.1,0
Team 27,Player #12,2,91,95,77,67,79,74,79,100,78,57,50,C+,26,25.179,0
Team 27,Player #13,3,79,98,90,81,76,75,80,67,72,50,50,C+,26,25.21,0
Team 27,Player #14,4,78,80,84,83,93,67,81,74,78,50,72,C+,26,23.822,0
Team 27,Player #15,5,82,73,79,94,84,87,85,80,93,50,57,C+,26,26.039,0
Team #28,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,20 - 64
Team 28,Player #1,1,67,48,44,49,44,50,58,65,49,50,55,C,26,22.09,0
Team 28,Player #2,2,50,70,60,50,56,58,56,61,54,57,64,C,26,21.017,0
Team 28,Player #3,3,60,50,66,60,44,55,60,50,65,68,50,C,26,20,0
Team 28,Player #4,4,64,63,68,57,56,60,55,62,59,50,59,C,26,20.698,0
Team 28,Player #5,5,57,50,49,61,64,61,63,50,62,56,68,C,26,21.096,0
Team 28,Player #6,1,48,61,50,49,51,56,57,61,62,56,56,C,26,21.537,0
Team 28,Player #7,2,55,51,49,50,50,55,56,68,72,50,54,C,26,19.532,0
Team 28,Player #8,3,73,59,51,63,50,56,61,57,44,50,64,C,26,21.12,0
Team 28,Player #9,4,61,48,66,56,61,51,60,58,63,50,56,C,26,20.396,0
Team 28,Player #10,5,61,44,67,55,75,49,58,44,49,56,58,C,26,21.563,0
Team 28,Player #11,1,72,49,64,44,51,59,53,52,51,50,56,C,26,22.82,0
Team 28,Player #12,2,61,66,62,44,50,71,61,81,53,57,64,C,26,20.886,0
Team 28,Player #13,3,44,76,62,44,61,63,50,51,56,50,50,C,26,21.47,0
Team 28,Player #14,4,61,44,50,64,73,49,50,44,72,50,56,C,26,20.29,0
Team 28,Player #15,5,62,64,69,65,58,49,52,51,58,50,61,C,26,21.885,0
Team #29,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,30 - 54
Team 29,Player #1,1,80,67,50,45,56,55,57,84,64,60,56,B+,26,24.337,0
Team 29,Player #2,2,69,78,75,51,45,68,59,69,59,68,63,B+,26,22.11,0
Team 29,Player #3,3,72,61,70,59,54,56,56,69,74,50,54,B+,26,21.58,0
Team 29,Player #4,4,56,56,69,75,59,71,65,57,62,73,55,B+,26,20.354,0
Team 29,Player #5,5,61,57,71,49,66,56,59,52,71,57,57,B+,26,21.754,0
Team 29,Player #6,1,67,75,50,45,45,57,55,68,73,55,58,B+,26,23.508,0
Team 29,Player #7,2,67,61,51,52,45,72,54,68,61,50,54,B+,26,20.887,0
Team 29,Player #8,3,65,61,69,59,63,64,51,60,63,56,60,B+,26,20.79,0
Team 29,Player #9,4,45,54,65,59,63,59,53,57,62,59,50,B+,26,19.726,0
Team 29,Player #10,5,50,49,62,54,66,49,45,51,63,54,58,B+,26,20.085,0
Team 29,Player #11,1,66,69,45,45,55,62,56,86,58,57,55,B+,26,22.913,0
Team 29,Player #12,2,62,66,55,45,59,58,50,70,55,50,58,B+,26,20.605,0
Team 29,Player #13,3,65,67,55,54,64,49,58,60,63,50,50,B+,26,20.73,0
Team 29,Player #14,4,63,68,74,83,60,45,57,59,55,60,68,B+,26,21.356,0
Team 29,Player #15,5,51,52,58,62,77,58,58,61,62,50,64,B+,26,20.784,0
Team #30,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,48 - 36
Team 30,Player #1,1,72,76,62,57,71,63,76,77,66,60,61,C,26,24.238,0
Team 30,Player #2,2,73,61,69,63,63,73,73,86,75,50,62,C,26,22.336,0
Team 30,Player #3,3,82,94,75,70,74,57,57,76,68,63,50,C,26,24.17,0
Team 30,Player #4,4,62,74,83,70,80,70,72,57,75,50,56,C,26,22.698,0
Team 30,Player #5,5,78,68,77,73,73,64,67,75,63,50,56,C,26,24.438,0
Team 30,Player #6,1,64,91,68,62,63,63,62,94,73,50,78,C,26,26.422,0
Team 30,Player #7,2,83,74,64,57,57,63,78,81,61,50,57,C,26,23.08,0
Team 30,Player #8,3,72,76,62,69,62,75,76,76,68,54,64,C,26,22.48,0
Team 30,Player #9,4,74,69,80,71,68,57,63,62,87,62,62,C,26,22.487,0
Team 30,Player #10,5,70,61,63,64,70,65,85,68,80,50,59,C,26,23.503,0
Team 30,Player #11,1,63,90,63,57,64,68,63,86,70,50,61,C,26,26.158,0
Team 30,Player #12,2,68,69,64,57,64,68,82,80,75,57,62,C,26,21.82,0
Team 30,Player #13,3,74,69,75,69,57,74,84,86,81,50,50,C,26,22.66,0
Team 30,Player #14,4,77,71,68,78,71,77,83,71,90,55,56,C,26,23.221,0
Team 30,Player #15,5,68,57,86,78,80,76,75,63,82,54,50,C,26,23.801,0
Team #31,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,50 - 34
Team 31,Player #1,1,88,82,71,61,75,77,75,88,70,60,54,B,26,26.282,0
Team 31,Player #2,2,88,88,73,66,66,79,72,82,78,50,64,B,26,24.08,0
Team 31,Player #3,3,73,88,78,82,61,71,74,88,73,60,54,B,26,24.07,0
Team 31,Player #4,4,74,61,91,75,76,77,81,74,81,55,55,B,26,23.15,0
Team 31,Player #5,5,79,66,88,72,95,76,70,67,95,50,50,B,26,25.388,0
Team 31,Player #6,1,70,78,75,61,73,77,87,94,71,54,63,B,26,25.194,0
Team 31,Player #7,2,94,81,76,66,66,78,61,84,61,50,63,B,26,24.474,0
Team 31,Player #8,3,75,87,86,61,66,66,74,74,77,63,62,B,26,23.74,0
Team 31,Player #9,4,75,72,82,80,78,72,88,70,75,54,56,B,26,23.152,0
Team 31,Player #10,5,65,72,83,76,98,75,74,71,87,50,54,B,26,24.554,0
Team 31,Player #11,1,81,79,68,66,61,78,90,95,65,65,50,B,26,25.489,0
Team 31,Player #12,2,87,69,71,61,66,76,77,81,65,50,60,B,26,23.804,0
Team 31,Player #13,3,69,75,87,71,72,66,74,69,88,64,62,B,26,22.77,0
Team 31,Player #14,4,61,70,89,77,65,83,73,67,76,50,55,B,26,22.502,0
Team 31,Player #15,5,67,65,72,76,87,71,66,69,77,50,50,B,26,23.436,0
