Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,21 - 63
Team 18,Player #6,1,90,95,85,86,74,92,74,92,85,50,50,C+,25,28.182,0
Team 18,Player #7,2,86,85,87,74,81,87,84,101,87,50,63,C+,25,24.8425,0
Team 18,Player #8,3,101,90,84,80,79,84,92,94,99,50,50,C+,25,26.645,0
Team 18,Player #9,4,74,85,90,80,85,91,84,74,90,50,50,C+,25,25.117,0
Team 18,Player #10,5,74,79,81,100,109,87,85,85,93,56,50,C+,25,26.614,0
Team 18,Player #11,1,87,90,86,74,79,80,84,84,85,50,55,C+,25,27.305,0
Team 18,Player #12,2,107,95,101,81,74,74,74,94,74,50,57,C+,25,26.7165,0
Team 18,Player #13,3,80,85,93,88,79,80,80,82,81,55,50,C+,25,24.755,0
Team 18,Player #14,4,101,74,94,99,88,91,94,81,97,50,50,C+,25,27.249,0
Team 18,Player #15,5,84,87,106,92,92,80,92,87,94,50,67,C+,25,27.591,0
Team #19,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,7 - 77
Team 19,Player #1,1,43,50,43,46,48,51,43,49,49,50,50,C,25,20.023,0
Team 19,Player #2,2,47,43,43,43,43,46,57,55,53,50,54,C,25,18.5545,0
Team 19,Player #3,3,68,55,48,46,43,50,43,47,55,54,59,C,25,20.645,0
Team 19,Player #4,4,43,43,56,51,50,52,43,50,47,50,50,C,25,18.448,0
Team 19,Player #5,5,48,43,48,46,58,50,53,43,46,53,50,C,25,19.895,0
Team 19,Player #6,1,58,51,48,48,43,43,61,52,46,50,50,C,25,21.142,0
Team 19,Player #7,2,53,53,52,47,43,51,52,57,53,50,54,C,25,19.2825,0
Team 19,Player #8,3,50,52,50,43,43,47,52,49,55,56,54,C,25,19.115,0
Team 19,Player #9,4,43,47,54,53,47,53,50,43,46,50,55,C,25,18.833,0
Team 19,Player #10,5,55,43,46,55,53,51,43,43,55,50,57,C,25,20.728,0
Team 19,Player #11,1,55,43,56,43,46,46,50,64,50,50,50,C,25,20.96,0
Team 19,Player #12,2,58,48,55,43,47,48,58,46,46,50,50,C,25,19.6715,0
Team 19,Player #13,3,43,54,50,48,46,50,46,53,53,50,62,C,25,19.385,0
Team 19,Player #14,4,43,46,48,46,50,55,49,43,52,54,56,C,25,18.672,0
Team 19,Player #15,5,54,46,51,47,61,43,49,48,49,50,54,C,25,20.664,0
Team #20,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,65 - 19
Team 20,Player #1,1,81,86,69,75,83,75,80,92,87,50,57,B,25,26.53,0
Team 20,Player #2,2,100,94,80,69,69,83,95,103,81,57,55,B,25,26.1375,0
Team 20,Player #3,3,81,75,91,85,89,94,80,76,82,50,70,B,25,24.245,0
Team 20,Player #4,4,78,93,109,87,69,80,75,82,95,50,57,B,25,25.694,0
Team 20,Player #5,5,76,74,97,76,92,80,90,69,88,50,55,B,25,25.512,0
Team 20,Player #6,1,94,95,81,69,69,74,91,97,88,50,50,B,25,27.845,0
Team 20,Player #7,2,89,93,80,75,75,74,102,93,82,50,69,B,25,25.3345,0
Team 20,Player #8,3,69,94,80,98,84,97,69,80,69,56,63,B,25,25.345,0
Team 20,Player #9,4,78,88,85,91,69,76,82,76,89,56,57,B,25,24.862,0
Team 20,Player #10,5,83,88,87,74,100,69,87,69,83,56,50,B,25,26.751,0
Team 20,Player #11,1,98,97,69,69,75,69,91,93,82,57,55,B,25,27.988,0
Team 20,Player #12,2,94,94,93,75,69,81,74,103,74,57,55,B,25,25.2365,0
Team 20,Player #13,3,80,79,79,74,81,81,92,82,82,55,50,B,25,23.885,0
Team 20,Player #14,4,80,89,81,86,82,81,76,69,88,50,57,B,25,24.919,0
Team 20,Player #15,5,73,81,81,87,86,88,91,75,80,61,50,B,25,25.988,0
Team #21,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,68 - 16
Team 21,Player #1,1,84,89,86,80,77,87,86,85,80,50,64,C,25,27.092,0
Team 21,Player #2,2,77,77,85,77,82,82,77,83,84,53,56,C,25,23.3995,0
Team 21,Player #3,3,86,82,90,81,84,77,77,86,80,57,55,C,25,24.525,0
Team 21,Player #4,4,80,86,92,77,83,84,84,77,77,50,50,C,25,24.718,0
Team 21,Player #5,5,81,84,86,87,80,80,77,84,90,55,50,C,25,26.26,0
Team 21,Player #6,1,88,89,77,80,81,81,87,94,85,54,54,C,25,27.146,0
Team 21,Player #7,2,93,81,81,77,84,87,80,89,84,50,61,C,25,25.3225,0
Team 21,Player #8,3,85,86,82,77,77,84,82,77,84,50,53,C,25,24.405,0
Team 21,Player #9,4,87,87,92,82,77,85,83,77,85,50,53,C,25,24.891,0
Team 21,Player #10,5,90,84,88,88,84,80,85,86,89,50,60,C,25,27.161,0
Team 21,Player #11,1,85,90,77,77,89,89,85,91,86,56,54,C,25,27.354,0
Team 21,Player #12,2,82,81,82,77,77,77,77,85,81,50,59,C,25,23.8435,0
Team 21,Player #13,3,80,81,85,77,86,84,90,86,92,55,55,C,25,24.275,0
Team 21,Player #14,4,81,82,84,81,81,77,86,86,81,50,53,C,25,24.3,0
Team 21,Player #15,5,86,85,93,82,89,89,77,81,94,50,53,C,25,26.749,0
Team #22,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,46 - 38
Team 22,Player #1,1,82,83,70,70,70,76,74,81,75,55,58,C,25,25.924,0
Team 22,Player #2,2,74,73,70,76,70,75,75,73,79,50,59,C,25,22.8235,0
Team 22,Player #3,3,85,87,80,70,78,83,74,73,73,54,53,C,25,24.435,0
Team 22,Player #4,4,74,74,87,78,74,78,77,77,78,55,55,C,25,23.547,0
Team 22,Player #5,5,77,80,79,77,73,73,70,77,74,50,50,C,25,25.438,0
Team 22,Player #6,1,74,84,77,74,74,75,76,83,78,50,58,C,25,26.215,0
Team 22,Player #7,2,74,82,70,74,70,78,78,82,70,54,50,C,25,23.7595,0
Team 22,Player #8,3,86,76,70,70,74,74,74,78,80,50,50,C,25,24.225,0
Team 22,Player #9,4,78,79,75,87,78,75,79,79,73,55,50,C,25,24,0
Team 22,Player #10,5,76,73,87,70,79,74,74,70,77,54,59,C,25,25.101,0
Team 22,Player #11,1,78,82,70,76,74,79,79,78,86,50,57,C,25,25.997,0
Team 22,Player #12,2,79,94,70,70,70,84,73,92,74,50,54,C,25,25.2135,0
Team 22,Player #13,3,74,75,80,70,74,70,80,70,78,58,62,C,25,23.145,0
Team 22,Player #14,4,79,73,82,77,76,74,76,70,78,50,55,C,25,23.897,0
Team 22,Player #15,5,70,70,70,76,81,79,75,70,73,54,50,C,25,24.282,0
Team #23,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,47 - 37
Team 23,Player #1,1,73,61,61,69,61,61,69,79,66,50,68,B,25,23.968,0
Team 23,Player #2,2,81,82,67,76,61,67,67,85,67,55,50,B,25,23.3425,0
Team 23,Player #3,3,66,72,73,72,61,66,74,68,91,63,50,B,25,22.425,0
Team 23,Player #4,4,67,61,78,75,72,72,73,61,76,63,50,B,25,22.151,0
Team 23,Player #5,5,73,68,66,66,84,82,81,61,83,50,56,B,25,24.377,0
Team 23,Player #6,1,78,83,66,61,61,80,72,98,75,69,50,B,25,25.887,0
Team 23,Player #7,2,78,61,66,68,61,67,68,86,66,55,56,B,25,22.8485,0
Team 23,Player #8,3,73,67,68,66,61,61,67,67,69,50,55,B,25,22.065,0
Team 23,Player #9,4,68,67,73,73,74,67,74,67,73,61,57,B,25,22.161,0
Team 23,Player #10,5,66,74,61,67,84,73,74,73,74,54,57,B,25,24.281,0
Team 23,Player #11,1,80,93,66,68,61,66,80,87,72,61,64,B,25,26.927,0
Team 23,Player #12,2,80,86,72,61,68,68,78,73,67,50,57,B,25,23.7125,0
Team 23,Player #13,3,69,79,79,67,72,76,61,67,72,50,55,B,25,23.015,0
Team 23,Player #14,4,68,82,76,61,67,61,67,68,72,64,50,B,25,23.252,0
Team 23,Player #15,5,68,61,74,67,77,77,78,61,77,55,63,B,25,23.653,0
Team #24,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,22 - 62
Team 24,Player #1,1,68,54,49,49,55,53,56,55,66,50,69,B,25,22.528,0
Team 24,Player #2,2,55,58,56,49,54,68,49,55,60,54,55,B,25,19.8505,0
Team 24,Player #3,3,63,74,54,49,55,61,52,49,60,50,73,B,25,21.375,0
Team 24,Player #4,4,54,61,76,54,61,55,68,55,56,50,57,B,25,20.707,0
Team 24,Player #5,5,66,61,49,66,60,49,60,55,60,50,55,B,25,22.236,0
Team 24,Player #6,1,76,70,59,49,56,67,66,81,53,50,61,B,25,24.149,0
Team 24,Player #7,2,54,61,62,49,57,66,49,65,68,55,68,B,25,20.3785,0
Team 24,Player #8,3,61,60,55,54,62,55,64,49,59,57,50,B,25,20.255,0
Team 24,Player #9,4,62,75,73,54,54,55,70,56,73,54,56,B,25,22.188,0
Team 24,Player #10,5,55,54,60,49,62,61,49,49,55,50,64,B,25,20.778,0
Team 24,Player #11,1,65,56,68,49,49,55,55,69,56,50,57,B,25,22.374,0
Team 24,Player #12,2,61,68,63,60,54,68,62,67,63,50,50,B,25,21.3375,0
Team 24,Player #13,3,61,67,49,63,61,49,60,57,49,50,68,B,25,20.755,0
Team 24,Player #14,4,66,56,61,60,54,68,60,56,54,50,50,B,25,21.031,0
Team 24,Player #15,5,49,49,63,55,70,66,68,49,69,55,50,B,25,20.661,0
Team #25,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,61 - 23
Team 25,Player #1,1,105,83,85,72,72,90,88,102,72,50,69,B+,25,29.304,0
Team 25,Player #2,2,90,98,77,79,79,89,84,92,79,55,64,B+,25,25.8895,0
Team 25,Player #3,3,79,83,77,72,72,83,76,82,98,57,68,B+,25,24.075,0
Team 25,Player #4,4,93,76,101,90,93,76,72,72,95,50,56,B+,25,25.754,0
Team 25,Player #5,5,76,72,83,95,103,96,80,79,90,61,55,B+,25,25.805,0
Team 25,Player #6,1,95,90,77,72,78,87,72,99,76,58,60,B+,25,27.801,0
Team 25,Player #7,2,99,72,92,72,78,85,79,87,85,57,63,B+,25,25.8615,0
Team 25,Player #8,3,99,89,88,83,77,85,79,101,78,50,63,B+,25,25.985,0
Team 25,Player #9,4,72,79,84,84,76,79,79,72,90,50,55,B+,25,23.921,0
Team 25,Player #10,5,84,79,91,83,95,80,77,85,87,57,59,B+,25,26.462,0
Team 25,Player #11,1,99,101,79,72,87,89,77,106,77,68,56,B+,25,28.816,0
Team 25,Player #12,2,101,83,78,79,79,86,76,110,88,56,50,B+,25,26.3955,0
Team 25,Player #13,3,83,90,89,90,78,98,78,89,85,57,62,B+,25,25.245,0
Team 25,Player #14,4,84,80,79,77,78,83,82,84,84,50,55,B+,25,24.384,0
Team 25,Player #15,5,78,72,83,77,84,94,84,76,106,56,70,B+,25,25.751,0
Team #26,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,25 - 59
Team 26,Player #1,1,56,68,57,43,43,58,62,74,43,54,56,C,25,22.805,0
Team 26,Player #2,2,63,59,61,50,58,54,56,43,60,50,50,C,25,20.377,0
Team 26,Player #3,3,62,75,48,43,61,58,66,49,50,55,50,C,25,21.6,0
Team 26,Player #4,4,53,55,76,55,55,68,50,49,43,54,57,C,25,19.998,0
Team 26,Player #5,5,47,56,72,43,55,47,55,57,53,57,56,C,25,21.04,0
Team 26,Player #6,1,72,50,43,43,48,58,66,78,50,56,62,C,25,23.396,0
Team 26,Player #7,2,60,47,56,50,49,48,43,50,50,57,67,C,25,19.751,0
Team 26,Player #8,3,66,60,50,43,54,49,55,43,55,50,55,C,25,20.44,0
Team 26,Player #9,4,50,43,48,66,49,49,65,63,54,50,50,C,25,19.387,0
Team 26,Player #10,5,57,43,63,72,55,48,65,43,59,55,57,C,25,21.465,0
Team 26,Player #11,1,62,61,56,43,49,43,65,68,47,50,59,C,25,21.832,0
Team 26,Player #12,2,68,64,51,43,43,62,47,69,56,55,50,C,25,20.985,0
Team 26,Player #13,3,43,56,74,49,48,55,61,48,67,50,64,C,25,19.97,0
Team 26,Player #14,4,56,43,54,62,58,48,55,54,50,50,54,C,25,19.904,0
Team 26,Player #15,5,48,49,75,62,58,43,57,43,57,56,50,C,25,20.433,0
Team #27,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,51 - 33
Team 27,Player #1,1,79,87,67,67,72,73,81,104,72,50,77,C+,25,26.381,0
Team 27,Player #2,2,67,93,73,67,80,74,67,67,73,56,65,C+,25,24.43,0
Team 27,Player #3,3,78,73,78,74,80,74,93,86,78,50,50,C+,25,23.43,0
Team 27,Player #4,4,73,79,78,80,78,74,67,83,91,50,65,C+,25,23.559,0
Team 27,Player #5,5,81,77,93,74,73,74,83,67,91,56,50,C+,25,25.489,0
Team 27,Player #6,1,93,86,79,74,72,78,78,80,73,64,73,C+,25,27.014,0
Team 27,Player #7,2,84,67,73,72,79,67,75,93,74,50,57,C+,25,23.771,0
Team 27,Player #8,3,67,67,80,74,67,67,72,73,78,50,55,C+,25,21.81,0
Team 27,Player #9,4,74,93,85,74,74,75,78,73,88,57,55,C+,25,24.953,0
Team 27,Player #10,5,73,100,85,78,85,74,82,73,82,50,50,C+,25,27.82,0
Team 27,Player #11,1,97,88,67,67,67,67,86,79,73,54,50,C+,25,27.278,0
Team 27,Player #12,2,85,95,77,67,73,74,79,95,78,57,50,C+,25,25.076,0
Team 27,Player #13,3,79,91,83,73,76,75,80,67,72,50,50,C+,25,24.36,0
Team 27,Player #14,4,72,80,84,83,93,67,81,74,78,50,65,C+,25,23.822,0
Team 27,Player #15,5,78,73,79,86,84,87,85,74,93,50,57,C+,25,25.435,0
Team #28,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,16 - 68
Team 28,Player #1,1,60,48,44,49,44,50,58,65,44,50,50,C,25,21.13,0
Team 28,Player #2,2,50,66,54,50,56,49,51,56,54,57,57,C,25,20.367,0
Team 28,Player #3,3,60,50,66,60,44,50,60,50,56,68,50,C,25,19.86,0
Team 28,Player #4,4,64,63,63,50,51,57,49,62,55,50,55,C,25,20.367,0
Team 28,Player #5,5,57,50,49,61,64,61,63,44,62,56,68,C,25,21.06,0
Team 28,Player #6,1,44,54,50,49,51,56,57,55,62,56,56,C,25,20.543,0
Team 28,Player #7,2,55,51,49,50,50,55,56,62,72,50,54,C,25,19.466,0
Team 28,Player #8,3,68,54,51,58,50,56,55,57,44,50,60,C,25,20.51,0
Team 28,Player #9,4,56,48,66,56,61,51,60,51,57,50,56,C,25,19.787,0
Team 28,Player #10,5,61,44,67,55,69,49,58,44,49,56,58,C,25,21.479,0
Team 28,Player #11,1,72,49,64,44,51,59,53,47,51,50,50,C,25,22.75,0
Team 28,Player #12,2,61,58,62,44,50,64,61,75,44,57,64,C,25,20.103,0
Team 28,Player #13,3,44,76,62,44,55,63,50,51,50,50,50,C,25,21.35,0
Team 28,Player #14,4,55,44,50,58,69,49,50,44,67,50,56,C,25,19.524,0
Team 28,Player #15,5,62,64,69,65,58,49,52,51,51,50,56,C,25,21.815,0
Team #29,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,31 - 53
Team 29,Player #1,1,75,61,45,45,56,55,53,78,64,60,50,B+,25,23.531,0
Team 29,Player #2,2,62,73,69,45,45,63,55,69,59,64,63,B+,25,21.411,0
Team 29,Player #3,3,66,61,66,59,54,56,49,69,70,50,54,B+,25,20.83,0
Team 29,Player #4,4,56,56,65,69,54,71,61,57,62,73,55,B+,25,20.135,0
Team 29,Player #5,5,55,57,64,49,62,56,54,45,65,57,50,B+,25,20.977,0
Team 29,Player #6,1,62,71,50,45,45,57,55,64,73,55,58,B+,25,22.932,0
Team 29,Player #7,2,62,61,51,52,45,65,50,62,55,50,54,B+,25,20.094,0
Team 29,Player #8,3,65,61,63,53,63,64,51,53,63,50,60,B+,25,20.6,0
Team 29,Player #9,4,45,54,58,55,57,59,53,53,62,59,50,B+,25,19.493,0
Team 29,Player #10,5,50,49,58,54,62,49,45,45,63,54,58,B+,25,19.945,0
Team 29,Player #11,1,61,65,45,45,55,55,56,79,58,50,55,B+,25,22.204,0
Team 29,Player #12,2,62,66,55,45,53,58,50,70,50,50,58,B+,25,20.507,0
Team 29,Player #13,3,65,67,55,54,60,49,58,54,63,50,50,B+,25,20.63,0
Team 29,Player #14,4,59,64,70,76,60,45,57,54,55,60,61,B+,25,20.785,0
Team 29,Player #15,5,51,52,58,62,73,58,52,61,62,50,59,B+,25,20.662,0
Team #30,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,42 - 42
Team 30,Player #1,1,67,76,62,57,71,63,76,77,62,60,57,C,25,24.198,0
Team 30,Player #2,2,73,61,63,57,63,68,73,86,69,50,62,C,25,22.167,0
Team 30,Player #3,3,76,88,75,70,74,57,57,76,68,63,50,C,25,23.57,0
Team 30,Player #4,4,57,74,78,70,73,64,64,57,69,50,56,C,25,22.362,0
Team 30,Player #5,5,78,68,71,73,73,64,67,68,57,50,56,C,25,24.264,0
Team 30,Player #6,1,64,83,68,62,63,57,57,94,73,50,69,C,25,25.264,0
Team 30,Player #7,2,76,68,64,57,57,63,78,76,61,50,50,C,25,22.255,0
Team 30,Player #8,3,63,76,62,69,62,75,76,76,68,54,64,C,25,22.48,0
Team 30,Player #9,4,69,69,80,71,68,57,63,62,81,56,62,C,25,21.927,0
Team 30,Player #10,5,63,61,63,64,70,65,85,68,75,50,59,C,25,22.613,0
Team 30,Player #11,1,57,83,63,57,64,62,63,79,70,50,55,C,25,25.072,0
Team 30,Player #12,2,68,69,64,57,64,68,82,80,75,57,62,C,25,21.82,0
Team 30,Player #13,3,69,69,75,69,57,74,84,86,75,50,50,C,25,22.1,0
Team 30,Player #14,4,77,71,62,73,71,77,77,71,84,50,56,C,25,22.963,0
Team 30,Player #15,5,68,57,81,78,80,76,75,63,77,54,50,C,25,23.691,0
Team #31,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,52 - 32
Team 31,Player #1,1,84,78,71,61,75,77,75,88,70,60,50,B,25,25.762,0
Team 31,Player #2,2,88,88,73,66,66,75,72,82,72,50,64,B,25,23.976,0
Team 31,Player #3,3,73,77,73,82,61,71,74,80,66,60,54,B,25,22.77,0
Team 31,Player #4,4,69,61,86,75,76,73,81,74,81,55,55,B,25,22.549,0
Team 31,Player #5,5,72,66,88,72,91,71,70,67,90,50,50,B,25,24.402,0
Team 31,Player #6,1,66,70,75,61,73,77,83,89,65,50,63,B,25,23.992,0
Team 31,Player #7,2,90,81,71,66,66,72,61,80,61,50,63,B,25,23.919,0
Team 31,Player #8,3,75,82,82,61,66,66,74,69,72,58,62,B,25,23.1,0
Team 31,Player #9,4,75,72,82,80,74,72,79,70,75,54,56,B,25,23.018,0
Team 31,Player #10,5,65,67,83,76,89,75,74,71,87,50,54,B,25,23.828,0
Team 31,Player #11,1,77,79,68,66,61,73,90,90,65,58,50,B,25,25.094,0
Team 31,Player #12,2,82,69,67,61,61,76,70,76,65,50,60,B,25,23.085,0
Team 31,Player #13,3,69,75,81,71,68,66,74,69,80,64,56,B,25,22.59,0
Team 31,Player #14,4,61,66,85,70,65,83,73,61,76,50,55,B,25,21.924,0
Team 31,Player #15,5,67,65,66,76,82,71,66,69,77,50,50,B,25,23.294,0
